Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1707001200.0 1.0 150 162 279 NA NA NA NA NA NA 288 264 420 NA NA NA NA NA NA 1297 314 836 NA NA NA NA NA NA 1213 626 988 NA NA NA NA NA NA
1707001200.0 10.0 NA 204 385 0 NA NA NA NA NA NA 316 547 0 NA NA NA NA NA NA 1314 2792 368 NA NA NA NA NA NA 560 1978 419 NA NA NA NA NA
1707001200.0 1000.0 NA 361 242 0 106 NA NA NA NA NA 522 342 0 187 NA NA NA NA NA 2175 680 283 225 NA NA NA NA NA 2118 797 383 244 NA NA NA NA
1707001200.0 10001.0 NA 288 463 0 146 163 NA NA NA NA 384 664 0 234 269 NA NA NA NA 1510 1403 386 305 449 NA NA NA NA 771 1769 523 581 594 NA NA NA
1707001200.0 10002.0 NA 253 462 0 147 163 NA NA NA NA 405 678 0 234 262 NA NA NA NA 1514 1429 386 306 446 NA NA NA NA 767 1835 486 621 633 NA NA NA
1707001200.0 10003.0 NA 286 467 0 146 164 NA NA NA NA 406 674 0 236 271 NA NA NA NA 1508 1466 389 305 451 NA NA NA NA 646 2053 516 500 645 NA NA NA
1707001200.0 10004.0 NA 284 443 0 146 163 NA NA NA NA 383 677 0 226 270 NA NA NA NA 1564 1484 378 313 428 NA NA NA NA 733 1809 434 561 509 NA NA NA
1707001200.0 10005.0 NA 286 450 0 146 163 NA NA NA NA 396 645 0 232 265 NA NA NA NA 1502 1448 386 303 443 NA NA NA NA 644 1902 517 563 541 NA NA NA
1707001200.0 10006.0 NA 286 461 0 146 159 NA NA NA NA 398 674 0 232 262 NA NA NA NA 1511 1397 385 303 427 NA NA NA NA 844 1585 487 506 510 NA NA NA
1707001200.0 10007.0 NA 289 453 0 176 162 NA NA NA NA 399 675 0 308 264 NA NA NA NA 1512 1460 392 318 441 NA NA NA NA 653 1842 605 621 607 NA NA NA
1707001200.0 10008.0 NA 288 465 0 175 163 NA NA NA NA 401 659 0 307 271 NA NA NA NA 1514 1446 397 312 441 NA NA NA NA 663 1982 545 582 605 NA NA NA
1707001200.0 10009.0 NA 289 468 0 178 164 NA NA NA NA 398 691 0 313 268 NA NA NA NA 1569 1485 375 311 464 NA NA NA NA 894 1618 414 485 734 NA NA NA
1707001200.0 1001.0 NA 316 182 0 0 0 0 0 0 NA 472 287 0 0 0 0 0 0 NA 1899 366 89 63 100 208 117 197 NA 2289 533 208 141 316 331 216 247
1707001200.0 1001.2 NA 523 227 0 0 0 0 NA NA NA 776 364 0 0 0 0 NA NA NA 9333 745 104 114 120 138 NA NA NA 4307 760 304 305 217 434 NA NA
1707001200.0 1001.3 NA 507 219 0 NA NA NA NA NA NA 759 365 0 NA NA NA NA NA NA 7438 690 213 NA NA NA NA NA NA 2790 570 332 NA NA NA NA NA
